id	x	y	cluster	weight<Links>	weight<Total link strength>
2588	0.91	-0.4293	1	4534	596.1323
2589	1.0736	0.0137	1	4534	321.5005
259	-0.6772	-0.1573	2	4534	565.881
2590	0.2513	-0.0164	5	4534	321.5082
2591	1.1208	0.4819	1	4534	161.5277
2592	0.8813	0.1888	1	4534	259.9359
2593	-0.5577	0.2468	3	4534	397.5228
2594	-0.6649	0.0725	3	4534	521.1047
2595	-0.2304	-0.427	2	4534	902.5352
2596	-0.0655	-0.4924	2	4534	737.922
2597	-1.1181	0.0648	3	4534	446.1735
2598	0.8727	0.3274	1	4534	270.926
2599	-0.8909	-0.0631	3	4534	558.0749
26	-0.8627	0.1895	3	4534	325.4276
260	1.18	-0.2567	1	4534	423.8741
2600	-0.8743	-0.3414	2	4534	734.8642
2601	-0.8534	0.0709	3	4534	230.1071
2602	-0.5136	-0.3094	2	4534	764.4139
2603	-0.6511	-0.4823	2	4534	794.1886
2604	1.0296	0.0597	1	4534	231.641
2605	0.36	-0.0505	1	4534	488.1757
2606	-0.0551	0.6358	4	4534	112.1032
2607	1.1833	0.471	1	4534	144.158
2608	0.4756	0.0849	5	4534	236.1038
2609	0.0815	-0.3359	2	4534	413.3936
261	-0.9247	-0.1218	3	4534	425.3718
2610	-1.035	0.1039	3	4534	530.6636
2611	0.7841	-0.5333	1	4534	506.251
2612	0.7752	-0.038	1	4534	253.6416
2613	-0.634	-0.0625	3	4534	703.2598
2614	-0.6918	-0.2532	2	4534	400.7293
2615	-0.4855	-0.4524	2	4534	751.9779
2616	-0.3379	-0.4593	2	4534	973.8979
2617	1.0779	0.4354	1	4534	240.9491
2618	-0.646	-0.2253	2	4534	520.4024
2619	0.0589	-0.4783	2	4534	817.7937
262	0.8142	0.1494	1	4534	128.7179
2620	-0.8678	0.3005	3	4534	355.0263
2621	-0.9851	0.0731	3	4534	394.8402
2622	-0.3523	-0.2253	2	4534	922.6217
2623	0.9186	0.1651	1	4534	241.4344
2624	1.0021	-0.1488	1	4534	374.4176
2625	-0.2107	-0.5065	2	4534	893.2791
2626	-0.5137	-0.4542	2	4534	774.615
2627	1.1368	-0.1906	1	4534	539.6845
2628	0.4749	0.2999	1	4534	342.1941
2629	0.3738	-0.4719	1	4534	777.659
263	-1.0658	0.0849	3	4534	374.545
2630	0.6535	0.3526	1	4534	301.5112
2631	0.4481	-0.3293	1	4534	534.0692
2632	-0.0557	-0.5507	2	4534	609.2949
2633	-0.9335	-0.0624	3	4534	789.4439
2634	-0.024	-0.053	5	4534	231.8371
2635	1.1672	-0.1795	1	4534	385.0492
2636	0.852	-0.4429	1	4534	515.0633
2637	-0.8211	-0.1024	3	4534	538.005
2638	-0.2386	0.5432	4	4534	204.8437
2639	-0.2227	-0.1567	5	4534	225.7021
264	0.3282	0.4057	4	4534	125.0709
2640	-0.5994	-0.364	2	4534	977.9139
2641	1.1824	-0.2804	1	4534	541.5991
2642	0.7627	0.4343	1	4534	142.9609
2643	-0.2958	0.0937	5	4534	475.4797
2644	-0.8307	0.0582	3	4534	302.8983
2645	0.8098	-0.3213	1	4534	503.5177
2646	-0.9491	0.1651	3	4534	218.0371
2647	-0.6676	-0.1506	2	4534	566.3216
2648	-0.3996	-0.1121	2	4534	597.6916
2649	-0.7334	-0.3617	2	4534	961.37
265	-0.8201	0.3549	3	4534	370.0093
2650	-0.0426	0.628	4	4534	160.3745
2651	-0.7901	-0.0891	2	4534	679.3363
2652	0.2489	-0.4785	1	4534	752.2497
2653	0.7222	0.1971	1	4534	329.1922
2654	0.9792	0.0977	1	4534	198.5994
2655	-0.1518	-0.0502	5	4534	345.9939
2656	1.059	0.0532	1	4534	216.136
2657	0.4589	-0.0391	1	4534	591.7267
2658	-0.0195	-0.4427	2	4534	868.4156
2659	0.9681	0.0035	1	4534	333.3388
266	-0.7744	-0.3796	2	4534	804.9256
2660	-1.0016	-0.0837	3	4534	273.7803
2661	-0.8298	-0.3311	2	4534	839.6971
2662	-1.1114	0.0095	3	4534	446.0195
2663	-0.0574	0.6403	4	4534	91.495
2664	-0.999	-0.085	3	4534	488.9187
2665	-0.3469	-0.4309	2	4534	719.2419
2666	-0.7207	0.0715	3	4534	645.4237
2667	-0.8123	-0.4116	2	4534	759.0158
2668	1.129	-0.077	1	4534	413.0141
2669	-0.5945	-0.4296	2	4534	891.8454
267	-0.3237	-0.3541	5	4534	505.1496
2670	-0.3081	-0.3115	2	4534	775.6376
2671	-1.0799	0.2387	3	4534	332.9573
2672	0.8421	-0.4114	1	4534	514.5086
2673	0.2033	0.5388	4	4534	131.1701
2674	0.4567	-0.0677	5	4534	454.6435
2675	1.0587	0.477	1	4534	159.9951
2676	-0.23	-0.4042	2	4534	691.3585
2677	1.0698	-0.3626	1	4534	618.699
2678	-0.2392	-0.1865	2	4534	532.5121
2679	-0.8532	0.106	3	4534	439.0639
268	-0.469	-0.4324	2	4534	600.2614
2680	1.0756	-0.2883	1	4534	502.5317
2681	0.7621	0.3732	1	4534	211.458
2682	1.0157	0.0944	1	4534	230.3223
2683	-1.1287	0.1568	3	4534	335.8276
2684	-0.0438	-0.0898	5	4534	516.5245
2685	-0.3296	-0.4196	2	4534	649.4588
2686	0.0037	0.5588	4	4534	102.4791
2687	-0.7532	-0.0668	3	4534	812.0034
2688	-0.0834	0.6205	4	4534	115.9425
2689	0.0897	0.0105	5	4534	327.8956
269	-1.0148	-0.2045	3	4534	407.1422
2690	-0.6615	-0.4264	2	4534	697.4067
2691	-0.93	0.0295	3	4534	262.1256
2692	-0.4213	-0.4565	2	4534	667.6144
2693	-0.3813	-0.2831	2	4534	764.8681
2694	-1.0386	0.0683	3	4534	416.3054
2695	1.1466	0.3517	1	4534	246.4992
2696	0.5588	-0.6487	1	4534	360.5583
2697	0.8469	0.0513	1	4534	431.4656
2698	0.0715	-0.1104	5	4534	435.4374
2699	-0.8771	0.1855	3	4534	359.6696
27	-0.5133	0.2794	3	4534	371.0295
270	-0.6643	0.3584	4	4534	364.1605
2700	1.0954	-0.3382	1	4534	631.0611
2701	-1.1444	0.1579	3	4534	227.8814
2702	1.0359	0.1648	1	4534	86.8722
2703	-1.0437	-0.1122	3	4534	546.476
2704	0.6592	-0.5178	1	4534	572.8608
2705	1.1836	-0.2208	1	4534	577.3683
2706	0.8239	0.3444	1	4534	293.4298
2707	0.9054	-0.3609	1	4534	621.4159
2708	-1.1107	0.2384	3	4534	216.0812
2709	0.6786	-0.4106	1	4534	765.0803
271	-0.2496	-0.3949	2	4534	395.781
2710	1.023	-0.0299	1	4534	354.8885
2711	1.1853	-0.0868	1	4534	434.2717
2712	1.2414	-0.1741	1	4534	393.4254
2713	0.1027	0.3149	4	4534	336.5094
2714	0.2105	0.3814	4	4534	262.059
2715	-0.6346	-0.4385	2	4534	928.0095
2716	-1.0982	-0.0315	3	4534	338.8501
2717	-0.8146	-0.0685	2	4534	154.6849
2718	-1.0131	0.008	3	4534	513.5796
2719	-0.4624	-0.4163	2	4534	957.5601
272	-0.1994	-0.1849	5	4534	462.6857
2720	-0.619	-0.0818	2	4534	750.472
2721	-0.4783	-0.3365	2	4534	830.0773
2722	-0.0837	0.6554	4	4534	72.851
2723	-0.8225	-0.1863	2	4534	597.1278
2724	-0.5839	-0.3369	2	4534	830.9204
2725	-0.2488	0.5157	4	4534	178.8404
2726	0.4425	0.3445	4	4534	266.0155
2727	0.3632	-0.1434	5	4534	393.3216
2728	-0.4889	-0.2592	2	4534	342.5608
2729	0.3575	-0.4291	1	4534	537.3649
273	1.2017	-0.1839	1	4534	434.7944
2730	-1.0064	-0.0321	3	4534	538.0392
2731	0.5358	-0.3847	1	4534	834.9619
2732	-0.9443	-0.144	3	4534	715.4605
2733	-0.0327	0.6453	4	4534	62.4352
2734	-0.4965	-0.1868	2	4534	686.0665
2735	0.6755	-0.2481	1	4534	368.7881
2736	-0.9699	0.2961	3	4534	279.5929
2737	1.1211	0.0719	1	4534	446.816
2738	0.9169	-0.1352	1	4534	627.7194
2739	-0.6532	-0.3261	2	4534	878.3779
274	1.144	-0.238	1	4534	462.8971
2740	-0.0908	0.5389	4	4534	213.8452
2741	-1.0445	0.2726	3	4534	329.711
2742	-0.8008	-0.0819	2	4534	231.0988
2743	-0.5085	0.4674	4	4534	280.5348
2744	-0.2815	-0.2371	5	4534	475.1921
2745	0.8455	-0.1837	1	4534	729.5209
2746	-1.0781	0.1439	3	4534	380.0839
2747	-0.2813	-0.5006	2	4534	857.3198
2748	1.0587	-0.3697	1	4534	565.2999
2749	0.8252	0.3804	1	4534	267.7049
275	-0.2768	-0.0835	5	4534	252.9624
2750	1.0893	0.1413	1	4534	343.4555
2751	1.1142	-0.0249	1	4534	371.6282
2752	-0.5059	-0.3293	2	4534	818.976
2753	-0.6081	-0.4628	2	4534	752.6428
2754	0.6339	-0.5962	1	4534	433.1703
2755	0.5618	-0.3258	1	4534	815.0718
2756	0.9087	0.0244	1	4534	250.8303
2757	-0.5615	-0.1698	2	4534	230.0771
2758	-0.1626	-0.3593	2	4534	933.5813
2759	0.7267	0.3931	1	4534	248.231
276	0.0223	-0.0187	5	4534	207.4539
2760	-0.9403	-0.0881	3	4534	744.8158
2761	0.6375	0.3957	1	4534	154.1797
2762	0.1062	-0.1375	5	4534	463.2975
2763	0.5767	0.164	1	4534	209.2274
2764	-0.6906	-0.1348	2	4534	884.1521
2765	-0.6186	0.3835	3	4534	211.6852
2766	-0.6289	-0.0791	3	4534	726.538
2767	-0.8812	0.2912	3	4534	361.4171
2768	0.6498	0.3878	1	4534	114.8247
2769	-0.0269	0.643	4	4534	119.9965
277	0.4816	0.4731	4	4534	103.7465
2770	0.9127	-0.089	1	4534	237.6833
2771	-0.3221	-0.3427	2	4534	450.1142
2772	-1.0902	-0.0079	3	4534	458.5006
2773	-0.9938	-0.0517	3	4534	373.1853
2774	0.8089	-0.3529	1	4534	444.7199
2775	-0.2631	-0.5021	2	4534	884.5496
2776	0.3703	-0.5886	1	4534	457.1096
2777	1.2206	-0.0911	1	4534	497.3732
2778	-1.0895	0.0555	3	4534	376.2355
2779	-0.4401	-0.1142	2	4534	965.9851
278	-0.2728	-0.3896	2	4534	465.7474
2780	0.3213	-0.2599	1	4534	447.9873
2781	-0.7268	0.2807	3	4534	359.9562
2782	-0.0935	0.6684	4	4534	94.786
2783	0.9363	-0.3158	1	4534	322.5634
2784	-0.5764	-0.1601	2	4534	349.6592
2785	0.9408	-0.3367	1	4534	473.5173
2786	0.1213	0.4461	4	4534	223.2148
2787	-0.5055	-0.0328	2	4534	836.2064
2788	-0.8985	0.0417	3	4534	480.089
2789	0.8209	0.4242	1	4534	234.8145
279	-0.8077	-0.103	3	4534	695.0333
2790	-0.6704	0.0087	2	4534	593.4473
2791	0.0995	0.3655	4	4534	293.9342
2792	1.071	-0.1659	1	4534	426.9983
2793	1.1692	0.4905	1	4534	134.9865
2794	0.6464	-0.6399	1	4534	390.0897
2795	0.7108	-0.5173	1	4534	584.438
2796	-0.8877	-0.2844	2	4534	717.5719
2797	0.968	0.2298	1	4534	348.4573
2798	-1.0899	0.1804	3	4534	344.1973
2799	-0.0246	-0.5017	2	4534	722.0556
28	1.1358	0.1773	1	4534	76.3785
280	-0.6662	-0.3656	2	4534	637.7494
2800	-0.5578	-0.381	2	4534	923.6385
2801	-0.2078	0.5439	4	4534	206.9715
2802	1.1784	-0.2496	1	4534	499.0243
2803	-0.5321	-0.3922	2	4534	951.6105
2804	-0.7694	-0.3075	2	4534	617.0302
2805	0.8632	-0.0384	1	4534	323.4839
2806	1.0918	-0.2988	1	4534	543.7923
2807	1.1375	0.4783	1	4534	161.6133
2808	0.1549	-0.4307	2	4534	550.041
2809	-1.1512	0.0305	3	4534	393.7989
281	-0.5642	-0.2427	2	4534	534.69
2810	-0.0907	0.5893	4	4534	81.9795
2811	-0.4739	-0.3433	2	4534	801.1063
2812	-0.2519	-0.3307	5	4534	490.2984
2813	0.943	-0.2746	1	4534	554.7217
2814	-0.7178	-0.4315	2	4534	830.9129
2815	0.5506	-0.6571	1	4534	361.182
2816	1.1865	-0.2447	1	4534	276.3524
2817	-0.5268	0.4232	4	4534	213.1935
2818	-0.5232	-0.3584	2	4534	784.8994
2819	0.9868	-0.4155	1	4534	537.7308
282	-0.4339	0.5147	4	4534	137.4254
2820	-0.1152	0.0563	5	4534	449.5883
2821	-0.7203	-0.1208	2	4534	931.308
2822	0.5938	-0.6159	1	4534	411.0317
2823	-0.673	0.1959	3	4534	498.3502
2824	0.1811	-0.3484	2	4534	487.5931
2825	-0.8848	-0.1626	2	4534	566.5283
2826	-0.5548	0.212	3	4534	416.7192
2827	-0.0575	0.6074	4	4534	60.297
2828	-0.9465	0.0987	3	4534	476.3849
2829	-0.0957	0.3777	4	4534	218.7036
283	0.3301	0.0244	5	4534	295.7847
2830	1.0804	-0.2084	1	4534	404.2605
2831	-0.3609	-0.2709	5	4534	486.5565
2832	0.9738	-0.0701	1	4534	276.9622
2833	-1.0232	0.1753	3	4534	432.0709
2834	1.271	-0.2658	1	4534	368.3415
2835	1.0707	-0.0561	1	4534	472.4097
2836	-0.8277	0.1635	3	4534	625.2343
2837	-0.3471	0.4754	4	4534	310.389
2838	1.1559	0.484	1	4534	153.4993
2839	-0.7271	0.3681	3	4534	343.7109
284	-0.428	0.067	3	4534	127.8407
2840	0.7503	0.1154	1	4534	145.0628
2841	0.1943	0.113	5	4534	361.5662
2842	0.8507	-0.134	1	4534	452.8882
2843	0.4183	0.1039	5	4534	311.143
2844	-0.0781	-0.4567	2	4534	682.4465
2845	1.104	-0.2795	1	4534	607.3795
2846	-0.6621	-0.3136	2	4534	441.8332
2847	0.8235	-0.2604	1	4534	450.4717
2848	1.0442	-0.2827	1	4534	498.2584
2849	0.0894	0.0504	5	4534	128.3456
285	-0.9318	0.1985	3	4534	187.0415
2850	-0.1573	-0.3404	2	4534	485.798
2851	-0.79	0.3483	3	4534	405.2887
2852	1.176	0.4935	1	4534	140.5499
2853	1.0808	-0.3221	1	4534	609.4811
2854	-1.1228	0.055	3	4534	384.1973
2855	-0.78	-0.2437	2	4534	586.0828
2856	0.0803	0.0641	1	4534	702.9288
2857	-0.7827	-0.2435	2	4534	664.1494
2858	0.9784	-0.3623	1	4534	404.9655
2859	1.112	0.1423	1	4534	191.7825
286	0.9483	0.3456	1	4534	215.6754
2860	-0.302	-0.3197	5	4534	446.226
2861	0.0744	-0.0117	5	4534	245.5134
2862	-0.6537	-0.2746	2	4534	881.9065
2863	-0.9866	0.0629	3	4534	416.0418
2864	-0.9054	0.1207	3	4534	192.8539
2865	0.8146	0.4075	1	4534	177.0812
2866	0.0358	-0.5569	2	4534	605.5376
2867	0.4321	-0.3817	1	4534	610.305
2868	0.8378	0.2962	1	4534	230.075
2869	1.013	0.0508	1	4534	293.8557
287	-0.2254	-0.1969	5	4534	483.1027
2870	-0.4879	-0.374	2	4534	840.9678
2871	0.9704	0.1423	1	4534	247.5085
2872	-0.6074	-0.347	2	4534	951.9574
2873	-0.4377	0.4548	4	4534	172.1977
2874	1.1458	-0.2897	1	4534	584.6608
2875	-0.3412	0.2783	3	4534	432.6627
2876	-0.9168	-0.0723	3	4534	443.5122
2877	-0.9129	0.218	3	4534	271.7596
2878	-0.313	-0.4124	2	4534	788.1636
2879	-0.131	-0.084	5	4534	449.7063
288	-0.7145	0.0794	3	4534	653.8115
2880	-0.831	-0.2316	2	4534	800.5375
2881	-0.7144	0.2502	3	4534	469.5696
2882	-0.7109	-0.1047	2	4534	835.9609
2883	1.0908	0.0033	1	4534	277.7037
2884	1.033	-0.0164	1	4534	349.5543
2885	-0.6383	0.2647	3	4534	460.7237
2886	0.5054	0.0956	5	4534	188.0923
2887	-0.6949	-0.1248	2	4534	440.0208
2888	1.2492	-0.2062	1	4534	330.6634
2889	-0.7136	0.3751	3	4534	223.1144
289	-0.7554	0.3271	3	4534	488.3059
2890	-0.9731	0.224	3	4534	432.2453
2891	0.0744	0.6016	4	4534	127.3955
2892	-0.9459	-0.1431	3	4534	288.0287
2893	-1.1362	0.2132	3	4534	238.5376
2894	-0.615	0.291	3	4534	227.1131
2895	1.0388	0.2685	1	4534	244.5421
2896	0.8862	0.3784	1	4534	211.8909
2897	-0.5054	-0.4662	2	4534	656.119
2898	-0.0419	0.6351	4	4534	24.215
2899	-0.061	0.6338	4	4534	73.7449
29	0.7306	-0.6215	1	4534	327.1945
290	0.8678	-0.3162	1	4534	458.467
2900	-0.4698	0.355	4	4534	326.7358
2901	1.0741	-0.2554	1	4534	478.064
2902	0.8213	-0.4863	1	4534	467.0958
2903	-0.7577	-0.2029	2	4534	825.306
2904	-0.1278	0.6391	4	4534	116.4902
2905	-0.6993	-0.269	2	4534	367.4872
2906	-0.8485	-0.2719	2	4534	631.8607
2907	-0.0201	0.6535	4	4534	110.3343
2908	-0.7948	0.0582	3	4534	649.8516
2909	-0.6787	-0.3434	2	4534	792.5317
291	-1.047	0.1891	3	4534	318.2604
2910	0.8041	0.402	1	4534	222.9733
2911	1.0147	0.1825	1	4534	328.8228
2912	-1.0844	0.0942	3	4534	373.332
2913	-0.6421	-0.3818	2	4534	772.3111
2914	0.22	0.0159	5	4534	302.2067
2915	-0.8769	0.2299	3	4534	554.6553
2916	-0.6002	-0.4553	2	4534	820.0904
2917	1.0996	-0.284	1	4534	369.7636
2918	-0.9508	0.1256	3	4534	413.9528
2919	-0.55	0.3982	4	4534	312.8479
292	-0.3767	0.4586	4	4534	206.0944
2920	-0.5927	0.4811	4	4534	189.4521
2921	1.0357	-0.2742	1	4534	650.477
2922	1.0924	-0.3403	1	4534	545.2172
2923	-1.0505	0.2641	3	4534	146.1352
2924	0.6197	-0.3541	1	4534	831.2288
2925	-1.1341	0.1787	3	4534	271.0666
2926	0.1688	-0.4874	2	4534	870.3897
2927	-0.8091	-0.0767	3	4534	529.2965
2928	-1.0298	0.043	3	4534	459.2828
2929	0.2967	0.0625	5	4534	241.2151
293	-0.7198	0.229	3	4534	445.9268
2930	-0.5384	-0.1196	2	4534	853.4494
2931	-0.8843	0.2988	3	4534	396.3983
2932	0.9611	-0.34	1	4534	679.6165
2933	-0.5037	0.3524	4	4534	207.0995
2934	0.8239	0.2899	1	4534	271.779
2935	-0.2117	-0.2576	5	4534	357.2863
2936	-0.7253	-0.3749	2	4534	872.4084
2937	-0.9036	0.2959	3	4534	374.5174
2938	1.0273	0.447	1	4534	202.411
2939	-0.3303	0.4873	4	4534	225.3039
294	-0.8186	-0.139	2	4534	469.7833
2940	-0.8508	-0.2592	2	4534	723.2332
2941	0.873	-0.4447	1	4534	612.0469
2942	0.2497	0.5237	4	4534	151.5079
2943	-1.0668	0.2228	3	4534	297.6804
2944	0.8886	-0.4112	1	4534	484.4054
2945	0.1929	0.5337	4	4534	170.5712
2946	0.09	-0.4291	2	4534	909.3755
2947	1.0327	-0.1583	1	4534	318.637
2948	1.072	0.1572	1	4534	264.2149
2949	-1.0843	0.1434	3	4534	427.3434
295	-0.6056	0.1562	3	4534	434.8223
2950	-0.5495	0.1165	3	4534	504.2119
2951	1.0532	-0.3434	1	4534	596.8252
2952	-0.6653	-0.2771	2	4534	995.0256
2953	-0.6353	0.0899	3	4534	554.1455
2954	0.9196	0.2426	1	4534	153.2919
2955	0.6856	-0.3549	1	4534	832.3096
2956	-0.5983	0.145	3	4534	259.6809
2957	-0.2099	-0.4048	2	4534	836.1837
2958	0.6242	-0.0001	1	4534	281.0603
2959	-1.0984	0.0307	3	4534	287.5328
296	-0.9669	0.1006	3	4534	364.3436
2960	1.1176	-0.3469	1	4534	600.8379
2961	-0.4236	0.0924	2	4534	444.1539
2962	-0.6387	-0.2472	2	4534	371.1116
2963	-0.9302	-0.2351	2	4534	526.9743
2964	-0.6716	0.4244	4	4534	276.158
2965	-0.4969	-0.3831	2	4534	940.498
2966	-0.8065	0.1459	3	4534	222.6611
2967	1.0888	0.4707	1	4534	188.0443
2968	-0.2925	0.1361	3	4534	561.7065
2969	0.6857	-0.2771	1	4534	585.4541
297	-0.6811	0.2725	4	4534	356.138
2970	0.4166	0.0761	5	4534	225.7798
2971	-0.2329	-0.1095	5	4534	433.9016
2972	-0.787	-0.2478	2	4534	665.4156
2973	-0.1865	-0.1631	5	4534	508.9086
2974	-1.055	0.0473	3	4534	324.6023
2975	-0.9712	0.1922	3	4534	328.7997
2976	-0.7002	-0.2828	2	4534	938.351
2977	-0.7285	-0.4559	2	4534	801.5593
2978	-0.1226	-0.3957	2	4534	981.9449
2979	-0.6054	-0.4143	2	4534	744.8602
298	-0.7567	0.3302	3	4534	340.1504
2980	-0.2717	0.0544	2	4534	326.5606
2981	0.7781	0.4104	1	4534	157.0362
2982	0.5168	0.2629	1	4534	378.7868
2983	1.0148	0.3192	1	4534	236.6202
2984	0.039	0.5875	4	4534	149.0113
2985	0.468	0.0437	5	4534	254.614
2986	-0.6938	-0.1674	2	4534	889.8746
2987	-0.019	-0.2669	5	4534	576.14
2988	-1.0819	0.1425	3	4534	292.3441
2989	-0.3644	0.4285	4	4534	340.7487
299	-0.9429	0.1555	3	4534	229.448
2990	1.1302	0.1277	1	4534	178.2056
2991	-0.7819	-0.2846	2	4534	642.4536
2992	-0.0679	0.5694	4	4534	89.1517
2993	-0.321	-0.4089	2	4534	773.4686
2994	-0.6294	-0.389	2	4534	946.6221
2995	0.4491	0.0393	5	4534	293.1082
2996	-0.1052	0.5951	4	4534	93.017
2997	-0.303	0.2409	4	4534	527.071
2998	0.9535	0.2563	1	4534	293.6563
2999	-0.262	0.4662	4	4534	302.3512
3	0.5596	0.0783	5	4534	116.2953
30	-0.6928	0.1607	3	4534	512.0634
300	-0.6164	-0.2223	2	4534	545.3271
3000	1.1578	-0.098	1	4534	263.2783
3001	0.0453	-0.0604	5	4534	482.4851
3002	-0.5451	0.4348	4	4534	277.5689
3003	0.798	-0.0281	1	4534	307.4454
3004	0.961	0.3237	1	4534	257.1984
3005	0.9926	-0.0172	1	4534	212.927
3006	-0.7111	0.0036	3	4534	835.0516
3007	-0.8259	0.2251	3	4534	356.6408
3008	-0.7693	-0.2303	2	4534	853.9733
3009	-0.4036	-0.2152	2	4534	461.8382
301	-0.7981	0.3484	3	4534	400.6574
3010	0.4825	-0.6028	1	4534	456.5803
3011	0.9439	0.101	1	4534	124.88
3012	-0.8901	-0.2023	2	4534	711.6046
3013	-0.6848	-0.0238	3	4534	773.7064
3014	-0.4137	0.5013	4	4534	242.8181
3015	-0.7923	-0.2436	2	4534	720.5787
3016	-0.6498	-0.3858	2	4534	877.1658
3017	0.3986	-0.2189	5	4534	633.3337
3018	-0.6987	-0.0118	3	4534	238.9689
3019	-0.6894	-0.43	2	4534	913.1478
302	-0.9871	0.2286	3	4534	268.3819
3020	0.7773	-0.4161	1	4534	703.3491
3021	-0.2173	-0.1887	5	4534	220.7024
3022	1.0502	0.2635	1	4534	255.9706
3023	1.0698	0.073	1	4534	160.5105
3024	-0.42	-0.3794	2	4534	526.8102
3025	0.0856	-0.0091	5	4534	208.537
3026	-0.7718	0.0401	3	4534	541.5012
3027	-0.9455	-0.0055	3	4534	439.1296
3028	0.2397	-0.1148	5	4534	562.7646
3029	-0.6297	-0.2297	2	4534	804.2685
303	-1.0645	0.2526	3	4534	190.8179
3030	0.9259	-0.431	1	4534	635.8245
3031	-0.7591	0.2881	3	4534	397.0704
3032	-0.287	-0.357	5	4534	456.0007
3033	-1.0808	0.0223	3	4534	365.348
3034	-0.4571	0.4985	4	4534	290.2919
3035	-0.226	0.4968	4	4534	286.7499
3036	-0.2525	-0.1486	5	4534	488.0426
3037	-1.0814	0.1956	3	4534	315.2469
3038	-0.2314	0.0419	5	4534	296.4429
3039	-0.3499	-0.0406	3	4534	602.6049
304	1.2935	-0.1817	1	4534	372.6749
3040	1.0011	-0.0948	1	4534	329.5525
3041	-0.8062	-0.3522	2	4534	915.6653
3042	-0.1075	-0.4939	2	4534	882.1666
3043	0.6659	-0.3792	1	4534	514.3757
3044	1.0885	0.0834	1	4534	215.8277
3045	0.544	0.0934	5	4534	124.9124
3046	0.7027	0.1582	5	4534	141.4892
3047	-0.8086	0.058	3	4534	591.7334
3048	-0.7765	-0.2039	2	4534	870.6155
3049	0.9043	-0.1533	1	4534	271.6422
305	-1.1117	0.1477	3	4534	275.833
3050	-0.4923	-0.407	2	4534	727.9554
3051	-0.0024	-0.317	2	4534	461.2566
3052	0.544	0.0907	5	4534	123.2655
3053	0.4182	-0.6362	1	4534	389.2936
3054	1.0064	0.0457	1	4534	253.6882
3055	-0.3964	-0.4794	2	4534	752.0104
3056	-0.2819	0.5027	4	4534	269.7015
3057	-0.7214	0.1716	3	4534	88.2691
3058	-0.1813	-0.0989	5	4534	210.2314
3059	-0.941	-0.205	3	4534	484.4439
306	-0.2348	-0.0436	5	4534	333.4059
3060	-0.8452	-0.317	2	4534	842.2519
3061	0.2955	0.4698	4	4534	175.0427
3062	0.3042	-0.3382	1	4534	909.2381
3063	0.933	-0.0495	1	4534	261.0653
3064	-0.9504	0.1106	3	4534	336.6387
3065	-0.839	-0.314	2	4534	917.8746
3066	-0.6975	0.3032	3	4534	243.7733
3067	0.01	0.5959	4	4534	89.909
3068	-0.8035	-0.3748	2	4534	861.0787
3069	0.3106	0.2691	1	4534	320.5352
307	-0.6109	0.2142	3	4534	438.9297
3070	-0.0074	0.6459	4	4534	85.0786
3071	-1.0538	0.0047	3	4534	347.9075
3072	1.2325	-0.1008	1	4534	486.7473
3073	0.258	0.029	5	4534	201.5867
3074	-1.0262	0.1732	3	4534	148.5331
3075	0.3574	-0.5247	1	4534	641.0611
3076	-0.9893	-0.2281	2	4534	576.1843
3077	0.8778	0.0952	1	4534	419.5197
3078	-0.5214	-0.2193	2	4534	721.6009
3079	-0.6687	-0.2737	2	4534	809.3799
308	0.6178	-0.6349	1	4534	397.0251
3080	0.9906	0.2923	1	4534	185.9538
3081	-0.1846	-0.3548	2	4534	365.1568
3082	0.7214	0.3769	1	4534	254.3597
3083	0.7087	-0.1586	1	4534	601.2097
3084	1.0572	0.1191	1	4534	161.3608
3085	-0.5952	0.0185	3	4534	820.0007
3086	-0.6441	-0.182	2	4534	471.4391
3087	-1.1337	0.122	3	4534	263.3133
3088	-0.8064	0.1033	3	4534	536.8705
3089	1.202	-0.2308	1	4534	519.9174
309	-0.6455	-0.2657	2	4534	546.3536
3090	-0.7366	-0.3063	2	4534	856.4551
3091	-0.8975	-0.0387	3	4534	367.0657
3092	-0.0642	0.6683	4	4534	90.7724
3093	0.9508	0.0845	1	4534	243.0079
3094	-0.509	0.0924	3	4534	81.3379
3095	-0.047	0.6469	4	4534	84.335
3096	-1.0094	-0.091	3	4534	583.3852
3097	-0.8593	-0.1218	3	4534	449.3277
3098	-0.678	0.2771	3	4534	427.2376
3099	-1.0901	0.1392	3	4534	336.1683
31	1.1435	0.1656	1	4534	85.3482
310	0.3958	-0.3912	1	4534	470.2197
3100	0.8246	-0.4713	1	4534	564.6867
3101	-0.0559	-0.1677	2	4534	692.426
3102	1.004	0.4404	1	4534	232.8777
3103	0.4411	-0.0394	5	4534	319.1517
3104	-0.3641	-0.3783	2	4534	766.0751
3105	-0.0435	0.6707	4	4534	101.5876
3106	0.1121	0.5192	4	4534	191.1287
3107	-0.3529	0.0523	3	4534	127.7183
3108	0.6028	0.1874	5	4534	184.8142
3109	0.5982	0.1036	5	4534	168.5268
311	0.6422	-0.16	5	4534	407.0654
3110	0.7912	0.1227	1	4534	158.3835
3111	-0.4606	0.3422	4	4534	407.2954
3112	-0.2895	-0.3147	5	4534	416.668
3113	-0.7748	0.1319	3	4534	459.8254
3114	0.4583	-0.4859	1	4534	717.9909
3115	0.8355	0.3024	1	4534	373.2803
3116	-0.8739	0.1496	3	4534	102.2966
